Ensaio	Data	Ordem	Rep	Bloco	Poligono	Linha	Pos/linha	Codigo	t	Alt (m)	Dap (cm)	Cod_Med
369	10/1/2015 0:00:00	66	1800	1	2	5	6	102051005	2.4	6.5		1
369	10/1/2015 0:00:00	67	1800	1	2	5	7	100746033	2.4	7.7		1
369	10/1/2015 0:00:00	68	1800	1	2	5	8	100741036	2.4	6.6		1
369	10/1/2015 0:00:00	69	1800	1	2	5	9	100820030	2.4	7.7		1
369	10/1/2015 0:00:00	70	1800	1	2	5	10	100036008	2.4	5.9		1
369	10/1/2015 0:00:00	71	1800	1	2	5	11	101425003	2.4	6.3		1
369	10/1/2015 0:00:00	72	1800	1	2	5	12	100891025	2.4	7.1		1
369	10/1/2015 0:00:00	73	1800	1	2	5	13	100932023	2.4	7.7		1
369	10/1/2015 0:00:00	74	1800	1	2	5	14	102057001	2.4	6.1		1
369	10/1/2015 0:00:00	75	1800	1	2	5	15	100840026	2.4	5.3		1
369	10/1/2015 0:00:00	76	1800	1	2	5	16	100826002	2.4	7.6		1
369	10/1/2015 0:00:00	77	1800	1	2	5	17	101455009	2.4	6.2		1
369	10/1/2015 0:00:00	78	1800	1	2	5	18	100583045	2.4	5.3		1
369	10/1/2015 0:00:00	79	1800	1	2	5	19	1113	2.4	6.9		1
369	10/1/2015 0:00:00	80	1800	1	2	5	20	100074002	2.4	7.1		1
369	10/1/2015 0:00:00	81	1800	1	2	5	21	100785018	2.4	6.9		1
369	10/1/2015 0:00:00	82	1800	1	2	6	1	9999	2.4			1
369	10/1/2015 0:00:00	83	1800	1	2	6	2	100763014	2.4	7.1		1
369	10/1/2015 0:00:00	84	1800	1	2	6	3	100761014	2.4	6.7		1
369	10/1/2015 0:00:00	85	1800	1	2	6	4	100856024	2.4	5.3		1
369	10/1/2015 0:00:00	86	1800	1	2	6	5	100881008	2.4	7.5		1
369	10/1/2015 0:00:00	87	1800	1	2	6	6	102062002	2.4	6.9		1
369	10/1/2015 0:00:00	88	1800	1	2	6	7	100754016	2.4	7.1		1
369	10/1/2015 0:00:00	89	1800	1	2	6	8	100901050	2.4	5.9		1
369	10/1/2015 0:00:00	90	1800	1	2	6	9	100848025	2.4	7.2		1
369	10/1/2015 0:00:00	91	1800	1	2	6	10	102051007	2.4	5.6		1
369	10/1/2015 0:00:00	92	1800	1	2	6	11	100856030	2.4	6.8		1
369	10/1/2015 0:00:00	93	1800	1	2	6	12	100754003	2.4	6.6		1
369	10/1/2015 0:00:00	94	1800	1	2	6	13	100942012	2.4	6.9		1
369	10/1/2015 0:00:00	95	1800	1	2	6	14	100890034	2.4	5.3		1
369	10/1/2015 0:00:00	96	1800	1	2	6	15	100784003	2.4	6.4		1
369	10/1/2015 0:00:00	97	1800	1	2	6	16	100807036	2.4	5.6		1
369	10/1/2015 0:00:00	98	1800	1	2	6	17	100826049	2.4	7.3		1
369	10/1/2015 0:00:00	99	1800	1	2	6	18	100895022	2.4	5.4		1
369	10/1/2015 0:00:00	100	1800	1	2	6	19	100820022	2.4	5.8		1
369	10/1/2015 0:00:00	101	1800	1	2	6	20	77400	2.4	4.8		1
369	10/1/2015 0:00:00	102	1800	1	2	6	21	77056	2.4	6.5		1
369	10/1/2015 0:00:00	103	1800	1	2	6	22	102139002	2.4	4.7		1
369	10/1/2015 0:00:00	104	1800	1	2	7	1	77410	2.4			0
369	10/1/2015 0:00:00	105	1800	1	2	7	2	77033	2.4	7.2		1
369	10/1/2015 0:00:00	106	1800	1	2	7	3	77434	2.4	5.3		1
369	10/1/2015 0:00:00	107	1800	1	2	7	4	77191	2.4	7.5		1
369	10/1/2015 0:00:00	108	1800	1	2	7	5	77392	2.4	5.1		1
369	10/1/2015 0:00:00	109	1800	1	2	7	6	77419	2.4	7.2		1
369	10/1/2015 0:00:00	110	1800	1	2	7	7	77111	2.4	6.3		1
369	10/1/2015 0:00:00	111	1800	1	2	7	8	77005	2.4	4.9		1
369	10/1/2015 0:00:00	112	1800	1	2	7	9	77008	2.4	6.1		1
369	10/1/2015 0:00:00	113	1800	1	2	7	10	85003	2.4	6.4		1
369	10/1/2015 0:00:00	114	1800	1	2	7	11	77402	2.4	5.5		1
369	10/1/2015 0:00:00	115	1800	1	2	7	12	77006	2.4	5.7		1
369	10/1/2015 0:00:00	116	1800	1	2	7	13	77133	2.4	6.5		1
369	10/1/2015 0:00:00	117	1800	1	2	7	14	77007	2.4	7.3		1
369	10/1/2015 0:00:00	118	1800	1	2	7	15	77013	2.4	6.1		1
369	10/1/2015 0:00:00	119	1800	1	2	7	16	77407	2.4	5.6		1
369	10/1/2015 0:00:00	120	1800	1	2	7	17	83490	2.4	6.6		1
369	10/1/2015 0:00:00	121	1801	1	2	7	18	100211006	2.4	6.4		1
369	10/1/2015 0:00:00	122	1801	1	2	7	19	100891025	2.4	7.4		1
369	10/1/2015 0:00:00	123	1801	1	2	7	20	102062002	2.4	6.7		1
369	10/1/2015 0:00:00	124	1801	1	2	7	21	100830025	2.4	4.9		1
369	10/1/2015 0:00:00	125	1801	1	2	7	22	100758030	2.4	6.6		1
369	10/1/2015 0:00:00	126	1801	1	2	8	1	1113	2.4	7.2		1
369	10/1/2015 0:00:00	127	1801	1	2	8	2	100826049	2.4	7.5		1
369	10/1/2015 0:00:00	128	1801	1	2	8	3	102053012	2.4	6.4		1
369	10/1/2015 0:00:00	129	1801	1	2	8	4	102062014	2.4	4.7		1
369	10/1/2015 0:00:00	130	1801	1	2	8	5	102041041	2.4	6.3		1
369	10/1/2015 0:00:00	131	1801	1	2	8	6	102057001	2.4	7.6		1
369	10/1/2015 0:00:00	132	1801	1	2	8	7	101462016	2.4	7.6		1
369	10/1/2015 0:00:00	133	1801	1	2	8	8	100961001	2.4	7.1		1
369	10/1/2015 0:00:00	134	1801	1	2	8	9	200833041	2.4	6.9		1
369	10/1/2015 0:00:00	135	1801	1	2	8	10	100940023	2.4	6.8		1
369	10/1/2015 0:00:00	136	1801	1	2	8	11	100820038	2.4	5.9		1
369	10/1/2015 0:00:00	137	1801	1	2	8	12	102009024	2.4	5.0		1
369	10/1/2015 0:00:00	138	1801	1	2	8	13	102051005	2.4	5.9		1
369	10/1/2015 0:00:00	139	1801	1	2	8	14	100820030	2.4	6.5		1
369	10/1/2015 0:00:00	140	1801	1	2	8	15	100865051	2.4	5.0		1
369	10/1/2015 0:00:00	141	1801	1	2	8	16	100942012	2.4	6.5		1
369	10/1/2015 0:00:00	142	1801	1	2	8	17	100820022	2.4	5.0		1
369	10/1/2015 0:00:00	143	1801	1	2	8	18	100036008	2.4	3.0		1
369	10/1/2015 0:00:00	144	1801	1	2	8	19	102090037	2.4	6.2		1
369	10/1/2015 0:00:00	145	1801	1	2	8	20	102051007	2.4	6.5		1
369	10/1/2015 0:00:00	146	1801	1	2	8	21	100856028	2.4	5.9		1
369	10/1/2015 0:00:00	147	1801	1	2	8	22	1214	2.4	7.4		1
369	10/1/2015 0:00:00	148	1801	1	2	9	1	100074002	2.4	6.2		1
369	10/1/2015 0:00:00	149	1801	1	2	9	2	100867013	2.4	5.9		1
369	10/1/2015 0:00:00	150	1801	1	2	9	3	100940008	2.4	5.9		1
369	10/1/2015 0:00:00	151	1801	1	2	9	4	100841199	2.4	4.5		1
369	10/1/2015 0:00:00	152	1801	1	2	9	5	100583045	2.4	6.7		1
369	10/1/2015 0:00:00	153	1801	1	2	9	6	100890034	2.4	7.1		1
369	10/1/2015 0:00:00	154	1801	1	2	9	7	100807036	2.4	7.3		1
369	10/1/2015 0:00:00	155	1801	1	2	9	8	100856026	2.4	8.5		1
369	10/1/2015 0:00:00	156	1801	1	2	9	9	100170003	2.4	8.1		1
369	10/1/2015 0:00:00	157	1801	1	2	9	10	102038014	2.4	5.2		1
369	10/1/2015 0:00:00	158	1801	1	2	9	11	100856030	2.4	5.7		1
369	10/1/2015 0:00:00	159	1801	1	2	9	12	100895022	2.4	6.9		1
369	10/1/2015 0:00:00	160	1801	1	2	9	13	102051028	2.4	5.6		1
369	10/1/2015 0:00:00	161	1801	1	2	9	14	100784003	2.4	5.6		1
369	10/1/2015 0:00:00	162	1801	1	2	9	15	100894035	2.4	6.3		1
369	10/1/2015 0:00:00	163	1801	1	2	9	16	102064020	2.4			7
369	10/1/2015 0:00:00	164	1801	1	2	9	17	100788037	2.4	6.4		1
369	10/1/2015 0:00:00	165	1801	1	2	9	18	100036004	2.4	4.3		1
369	10/1/2015 0:00:00	166	1801	1	2	9	19	100175018	2.4	5.9		1
369	10/1/2015 0:00:00	167	1801	1	2	9	20	100865034	2.4	7.6		1
369	10/1/2015 0:00:00	168	1801	1	2	9	21	101455009	2.4	6.7		1
369	10/1/2015 0:00:00	169	1801	1	2	9	22	100850006	2.4	8.2		1
369	10/1/2015 0:00:00	170	1801	1	2	9	23	100830008	2.4	6.0		1
369	10/1/2015 0:00:00	171	1801	1	2	10	1	100856023	2.4	6.7		1
369	10/1/2015 0:00:00	172	1801	1	2	10	2	100841194	2.4	6.7		1
369	10/1/2015 0:00:00	173	1801	1	2	10	3	100756015	2.4	6.2		1
369	10/1/2015 0:00:00	174	1801	1	2	10	4	100850028	2.4	7.8		1
369	10/1/2015 0:00:00	175	1801	1	2	10	5	100856024	2.4	6.5		1
369	10/1/2015 0:00:00	176	1801	1	2	10	6	100942016	2.4			0
369	10/1/2015 0:00:00	177	1801	1	2	10	7	100984048	2.4	6.4		1
369	10/1/2015 0:00:00	178	1801	1	2	10	8	200833037	2.4	7.0		1
369	10/1/2015 0:00:00	179	1801	1	2	10	9	100936008	2.4			3
369	10/1/2015 0:00:00	180	1801	1	2	10	10	102084003	2.4	6.6		1
369	10/1/2015 0:00:00	181	1801	1	2	10	11	100109018	2.4	7.1		1
369	10/1/2015 0:00:00	182	1801	1	2	10	12	100761014	2.4	7.8		1
369	10/1/2015 0:00:00	183	1801	1	2	10	13	100895015	2.4	5.9		1
369	10/1/2015 0:00:00	184	1801	1	2	10	14	100741036	2.4	6.1		1
369	10/1/2015 0:00:00	185	1801	1	2	10	15	100753001	2.4			3
369	10/1/2015 0:00:00	186	1801	1	2	10	16	100785018	2.4	6.3		1
369	10/1/2015 0:00:00	187	1801	1	2	10	17	100830093	2.4	6.6		1
369	10/1/2015 0:00:00	188	1801	1	2	10	18	101425003	2.4	7.4		1
369	10/1/2015 0:00:00	189	1801	1	2	10	19	100840032	2.4	6.0		1
369	10/1/2015 0:00:00	190	1801	1	2	10	20	100759037	2.4	8.1		1
369	10/1/2015 0:00:00	191	1801	1	2	10	21	100754003	2.4	5.4		1
369	10/1/2015 0:00:00	192	1801	1	2	10	22	100746033	2.4	6.4		1
369	10/1/2015 0:00:00	193	1801	1	2	10	23	100942001	2.4	5.2		1
369	10/1/2015 0:00:00	194	1801	1	2	11	1	1076	2.4	5.9		1
369	10/1/2015 0:00:00	195	1801	1	2	11	2	100890050	2.4	7.0		1
369	10/1/2015 0:00:00	196	1801	1	2	11	3	100901050	2.4	6.0		1
369	10/1/2015 0:00:00	197	1801	1	2	11	4	1233	2.4			3
369	10/1/2015 0:00:00	198	1801	1	2	11	5	100890020	2.4	7.1		1
369	10/1/2015 0:00:00	199	1801	1	2	11	6	100807013	2.4	6.1		1
369	10/1/2015 0:00:00	200	1801	1	2	11	7	101437007	2.4	6.4		1
369	10/1/2015 0:00:00	201	1801	1	2	11	8	102057003	2.4	6.7		1
369	10/1/2015 0:00:00	202	1801	1	2	11	9	100848025	2.4	7.1		1
369	10/1/2015 0:00:00	203	1801	1	2	11	10	100984052	2.4	6.8		1
369	10/1/2015 0:00:00	204	1801	1	2	11	11	100006009	2.4	6.5		1
369	10/1/2015 0:00:00	205	1801	1	2	11	12	101466006	2.4	6.1		1
369	10/1/2015 0:00:00	206	1801	1	2	11	13	102041039	2.4	6.4		1
369	10/1/2015 0:00:00	207	1801	1	2	11	14	100757039	2.4	6.5		1
369	10/1/2015 0:00:00	208	1801	1	2	11	15	100931010	2.4	5.5		1
369	10/1/2015 0:00:00	209	1801	1	2	11	16	100840012	2.4	7.4		1
369	10/1/2015 0:00:00	210	1801	1	2	11	17	100889032	2.4	6.1		1
369	10/1/2015 0:00:00	211	1801	1	2	11	18	100058005	2.4	6.2		1
369	10/1/2015 0:00:00	212	1801	1	2	11	19	100984021	2.4	4.7		1
369	10/1/2015 0:00:00	213	1801	1	2	11	20	100984059	2.4	4.2		1
369	10/1/2015 0:00:00	214	1801	1	2	11	21	100830087	2.4	6.5		1
369	10/1/2015 0:00:00	215	1801	1	2	11	22	100971031	2.4	3.9		1
369	10/1/2015 0:00:00	216	1801	1	2	12	1	100929016	2.4	6.9		1
369	10/1/2015 0:00:00	217	1801	1	2	12	2	100826002	2.4	7.5		1
369	10/1/2015 0:00:00	218	1801	1	2	12	3	1513	2.4	5.9		1
369	10/1/2015 0:00:00	219	1801	1	2	12	4	100827037	2.4	5.5		1
369	10/1/2015 0:00:00	220	1801	1	2	12	5	102036019	2.4			3
369	10/1/2015 0:00:00	221	1801	1	2	12	6	77407	2.4	5.8		1
369	10/1/2015 0:00:00	222	1801	1	2	12	7	77008	2.4	4.2		1
369	10/1/2015 0:00:00	223	1801	1	2	12	8	77111	2.4	5.4		1
369	10/1/2015 0:00:00	224	1801	1	2	12	9	85003	2.4	6.1		1
369	10/1/2015 0:00:00	225	1801	1	2	12	10	77013	2.4	4.3		1
369	10/1/2015 0:00:00	226	1801	1	2	12	11	77133	2.4	6.1		1
369	10/1/2015 0:00:00	227	1801	1	2	12	12	77007	2.4	3.8		1
369	10/1/2015 0:00:00	228	1801	1	2	12	13	77419	2.4	5.3		1
369	10/1/2015 0:00:00	229	1801	1	2	12	14	83490	2.4	6.0		1
369	10/1/2015 0:00:00	230	1801	1	2	12	15	77402	2.4	5.6		1
369	10/1/2015 0:00:00	231	1801	1	2	12	16	102139002	2.4	4.0		1
369	10/1/2015 0:00:00	232	1801	1	2	12	17	77400	2.4	6.9		1
369	10/1/2015 0:00:00	233	1801	1	2	12	18	77191	2.4	7.0		1
369	10/1/2015 0:00:00	234	1801	1	2	12	19	77410	2.4	3.3		1
369	10/1/2015 0:00:00	235	1801	1	2	12	20	77005	2.4	4.3		1
369	10/1/2015 0:00:00	236	1801	1	2	12	21	77434	2.4	5.7		1
369	10/1/2015 0:00:00	237	1801	1	2	13	22	77056	2.4	5.9		1
369	10/1/2015 0:00:00	238	1801	1	2	13	23	77006	2.4	6.3		1
369	10/1/2015 0:00:00	239	1801	1	2	13	24	77392	2.4	5.6		1
369	10/1/2015 0:00:00	240	1801	1	2	13	25	77033	2.4	4.3		1
369	10/1/2015 0:00:00	241	1802	1	3	1	1	9999	2.4			1
369	10/1/2015 0:00:00	242	1802	1	3	1	2	100746033	2.4	7.2		1
369	10/1/2015 0:00:00	243	1802	1	3	1	3	102062002	2.4	7.7		1
369	10/1/2015 0:00:00	244	1802	1	3	1	4	102038014	2.4	5.5		1
369	10/1/2015 0:00:00	245	1802	1	3	1	5	100942001	2.4	5.8		1
369	10/1/2015 0:00:00	246	1802	1	3	1	6	100754016	2.4	5.2		1
369	10/1/2015 0:00:00	247	1802	1	3	1	7	100036004	2.4	4.3		1
369	10/1/2015 0:00:00	248	1802	1	3	1	8	100942008	2.4	5.4		1
369	10/1/2015 0:00:00	249	1802	1	3	1	9	9999	2.4			1
369	10/1/2015 0:00:00	250	1802	1	3	1	10	102084003	2.4	7.5		1
369	10/1/2015 0:00:00	251	1802	1	3	1	11	100865034	2.4	7.4		1
369	10/1/2015 0:00:00	252	1802	1	3	1	12	1513	2.4	6.9		1
369	10/1/2015 0:00:00	253	1802	1	3	1	13	100761014	2.4	6.9		1
369	10/1/2015 0:00:00	254	1802	1	3	1	14	100830025	2.4	8.2		1
369	10/1/2015 0:00:00	255	1802	1	3	1	15	100984048	2.4	6.6		1
369	10/1/2015 0:00:00	256	1802	1	3	1	16	101455009	2.4	6.6		1
369	10/1/2015 0:00:00	257	1802	1	3	1	17	100840032	2.4	6.7		1
369	10/1/2015 0:00:00	258	1802	1	3	1	18	100850028	2.4	7.7		1
369	10/1/2015 0:00:00	259	1802	1	3	1	19	100757039	2.4	6.0		1
369	10/1/2015 0:00:00	260	1802	1	3	1	20	102041039	2.4	4.0		1
369	10/1/2015 0:00:00	261	1802	1	3	1	21	100865051	2.4	3.2		1
369	10/1/2015 0:00:00	262	1802	1	3	1	22	100175018	2.4	4.0		1
369	10/1/2015 0:00:00	263	1802	1	3	1	23	100856030	2.4	4.6		1
369	10/1/2015 0:00:00	264	1802	1	3	1	24	100971031	2.4	6.7		1
369	10/1/2015 0:00:00	265	1802	1	3	1	25	100759037	2.4	6.9		1
369	10/1/2015 0:00:00	266	1802	1	3	1	26	100932023	2.4			7
369	10/1/2015 0:00:00	267	1802	1	3	1	27	100036008	2.4	4.0		1
369	10/1/2015 0:00:00	268	1802	1	3	1	28	102057003	2.4			0
369	10/1/2015 0:00:00	269	1802	1	3	1	29	100583045	2.4	5.7		1
369	10/1/2015 0:00:00	270	1802	1	3	1	30	1076	2.4	5.9		1
369	10/1/2015 0:00:00	271	1802	1	3	1	31	100820038	2.4	5.2		1
369	10/1/2015 0:00:00	272	1802	1	3	1	32	100940023	2.4	5.2		1
369	10/1/2015 0:00:00	273	1802	1	3	1	33	1552	2.4	4.2		1
369	10/1/2015 0:00:00	274	1802	1	3	1	34	100840012	2.4	6.9		1
369	10/1/2015 0:00:00	275	1802	1	3	1	35	100984059	2.4	4.6		1
369	10/1/2015 0:00:00	276	1802	1	3	1	36	100890034	2.4			0
369	10/1/2015 0:00:00	277	1802	1	3	1	37	100895022	2.4			4
369	10/1/2015 0:00:00	278	1802	1	3	1	38	100822004	2.4	5.3		1
369	10/1/2015 0:00:00	279	1802	1	3	2	1	100830008	2.4	6.0		1
369	10/1/2015 0:00:00	280	1802	1	3	2	2	100856015	2.4	6.4		1
369	10/1/2015 0:00:00	281	1802	1	3	2	3	100850006	2.4	6.2		1
369	10/1/2015 0:00:00	282	1802	1	3	2	4	102053012	2.4	6.2		1
369	10/1/2015 0:00:00	283	1802	1	3	2	5	100840026	2.4	6.7		1
369	10/1/2015 0:00:00	284	1802	1	3	2	6	100788037	2.4	6.4		1
369	10/1/2015 0:00:00	285	1802	1	3	2	7	100830093	2.4	6.4		1
369	10/1/2015 0:00:00	286	1802	1	3	2	8	100826002	2.4			0
369	10/1/2015 0:00:00	287	1802	1	3	2	9	100848025	2.4	7.2		1
369	10/1/2015 0:00:00	288	1802	1	3	2	10	200833041	2.4			0
369	10/1/2015 0:00:00	289	1802	1	3	2	11	100856028	2.4	6.7		1
369	10/1/2015 0:00:00	290	1802	1	3	2	12	9999	2.4			1
369	10/1/2015 0:00:00	291	1802	1	3	2	13	9999	2.4			1
369	10/1/2015 0:00:00	292	1802	1	3	2	14	102057001	2.4	4.8		1
369	10/1/2015 0:00:00	293	1802	1	3	2	15	102036054	2.4			3
369	10/1/2015 0:00:00	294	1802	1	3	2	16	100931010	2.4	6.5		1
369	10/1/2015 0:00:00	295	1802	1	3	2	17	100867013	2.4	6.0		1
369	10/1/2015 0:00:00	296	1802	1	3	2	18	100894035	2.4	7.6		1
369	10/1/2015 0:00:00	297	1802	1	3	2	19	102051007	2.4	7.3		1
369	10/1/2015 0:00:00	298	1802	1	3	2	20	100763014	2.4	6.8		1
369	10/1/2015 0:00:00	299	1802	1	3	2	21	100942016	2.4	6.4		1
369	10/1/2015 0:00:00	300	1802	1	3	2	22	100890050	2.4	5.6		1
369	10/1/2015 0:00:00	301	1802	1	3	2	23	100856024	2.4	6.1		1
369	10/1/2015 0:00:00	302	1802	1	3	2	24	101462016	2.4	6.5		1
369	10/1/2015 0:00:00	303	1802	1	3	2	25	100827037	2.4			0
369	10/1/2015 0:00:00	304	1802	1	3	2	26	100074002	2.4	7.7		1
369	10/1/2015 0:00:00	305	1802	1	3	2	27	100784003	2.4	4.4		1
369	10/1/2015 0:00:00	306	1802	1	3	2	28	100192014	2.4			7
369	10/1/2015 0:00:00	307	1802	1	3	2	29	100741036	2.4	5.1		1
369	10/1/2015 0:00:00	308	1802	1	3	2	30	9999	2.4			1
369	10/1/2015 0:00:00	309	1802	1	3	2	31	100785018	2.4	7.0		1
369	10/1/2015 0:00:00	310	1802	1	3	2	32	102064020	2.4	6.2		1
369	10/1/2015 0:00:00	311	1802	1	3	2	33	100109018	2.4	6.2		1
369	10/1/2015 0:00:00	312	1802	1	3	2	34	100895015	2.4	7.1		1
369	10/1/2015 0:00:00	313	1802	1	3	2	35	100942012	2.4	6.8		1
369	10/1/2015 0:00:00	314	1802	1	3	2	36	100961001	2.4	4.7		1
369	10/1/2015 0:00:00	315	1802	1	3	2	37	101425003	2.4			0
369	10/1/2015 0:00:00	316	1802	1	3	2	38	100971071	2.4	7.8		1
369	10/1/2015 0:00:00	317	1802	1	3	2	39	100826049	2.4			0
369	10/1/2015 0:00:00	318	1802	1	3	2	40	1113	2.4	6.3		1
369	10/1/2015 0:00:00	319	1802	1	3	2	41	100749031	2.4	3.9		1
369	10/1/2015 0:00:00	320	1802	1	3	2	42	1233	2.4	6.2		1
369	10/1/2015 0:00:00	321	1802	1	3	2	43	102009024	2.4	5.3		1
369	10/1/2015 0:00:00	322	1802	1	3	2	44	100984021	2.4	5.4		1
369	10/1/2015 0:00:00	323	1802	1	3	2	45	102036019	2.4	5.6		1
369	10/1/2015 0:00:00	324	1802	1	3	2	46	100881008	2.4			7
369	10/1/2015 0:00:00	325	1802	1	3	2	47	102051028	2.4	5.9		1
369	10/1/2015 0:00:00	326	1802	1	3	3	1	102041041	2.4	7.2		1
369	10/1/2015 0:00:00	327	1802	1	3	3	2	100929016	2.4	7.2		1
369	10/1/2015 0:00:00	328	1802	1	3	3	3	9999	2.4			1
369	10/1/2015 0:00:00	329	1802	1	3	3	4	100006009	2.4	7.2		1
369	10/1/2015 0:00:00	330	1802	1	3	3	5	100841194	2.4	5.0		1
369	10/1/2015 0:00:00	331	1802	1	3	3	6	102051005	2.4	6.6		1
369	10/1/2015 0:00:00	332	1802	1	3	3	7	100891025	2.4	7.7		1
369	10/1/2015 0:00:00	333	1802	1	3	3	8	100856026	2.4	5.2		1
369	10/1/2015 0:00:00	334	1802	1	3	3	9	200833037	2.4	7.9		1
